t,x,y
0.79,4.123734247740124,4.3479669307171065
0.8,4.093856270896793,4.32890194503771
0.81,4.064674853572575,4.310109535429449
0.8200000000000001,4.036172088367863,4.291588419121499
0.8300000000000001,4.008330583808972,4.273337177407944
0.84,3.981133447806067,4.255354264665533
0.85,3.954564271686684,4.237638016944823
0.86,3.928607114783732,4.220186660152889
0.87,3.9032464895576564,4.202998317845019
0.88,3.878467347233195,4.186071018642135
0.89,3.8542550639319244,4.169402703289956
0.9,3.8305954272824807,4.152991231375304
0.91,3.80747462349104,4.136834387714286
0.92,3.784879224855291,4.1209298884265255
0.93,3.7627961777057672,4.10527538670898
0.9400000000000001,3.741212790759014,4.0898684783223835
0.9500000000000001,3.7201167238676525,4.07470670680277
0.96,3.6994959771529556,4.0597875684100595
0.97,3.6793388805061045,4.045108516825156
0.98,3.659634083444803,4.030666967606574
0.99,3.6403705453124324,4.016460302417129
1.0,3.6215375258074083,4.002485873030803
1.01,3.6031245758308605,3.9887410051294707
1.02,3.58512152864121,3.975223001898783
1.03,3.567518491304632,3.9619291474321106
1.04,3.550305836430817,3.9488567099510767
1.05,3.53347419418383,3.936002944850869
1.06,3.5170144445582494,3.923365097578159
1.07,3.5009177099111355,3.9109404063491535
1.08,3.485175347740727,3.8987261047149735
1.09,3.4697789437031075,3.886719423981252
1.1,3.4547203048584003,3.874917595488579
1.11,3.439991453138372,3.863317852760107
1.12,3.4255846190276253,3.851917433522403
1.1300000000000001,3.411492235450839,3.840713581605347
1.1400000000000001,3.397706931858816,3.8297035487266506
1.1500000000000001,3.384221528506343,3.8188845961663302
1.16,3.3710290309151354,3.8082539963362425
1.17,3.358122624515394,3.7978090342495725
1.18,3.345495669459725,3.787547008894964
1.19,3.333141695603418,3.7774652345197737
1.2,3.321054397645286,3.7675610418267462
1.21,3.3092276304234995,3.75783177908823
1.22,3.2976554043610244,3.7482748131818546
1.23,3.2863318810555064,3.7388875305514624
1.24,3.2752513690086014,3.7296673380968755
1.25,3.2644083194899496,3.720611663995971
1.26,3.2537973225311707,3.711717958462364
1.27,3.243413103045405,3.7029836944418504
1.28,3.233250517068116,3.694406368250647
1.29,3.2233045481150033,3.6859835001583185
1.3,3.213570303653036,3.677712634918157
1.31,3.2040430116807586,3.6695913422476645
1.32,3.194718017414161,3.6616172172616777
1.33,3.1855907800745387,3.6537878808605413
1.34,3.176656869774897,3.6461009800756634
1.35,3.1679119645015796,3.638554188374653
1.36,3.1593518471879145,3.6311452059281657
1.37,3.1509724028768002,3.6238717598404757
1.3800000000000001,3.142769615969245,3.6167316043457074
1.3900000000000001,3.134739567555996,3.6097225209715766
1.4000000000000001,3.126878432829495,3.602842318672403
1.41,3.1191824785734785,3.596088833933085
1.42,3.1116480607276684,3.5894599308456425
1.43,3.1042716220250544,3.5829535011598637
1.44,3.0970496896993853,3.576567464309538
1.45,3.0899788732605584,3.570299767415656
1.46,3.0830558623356756,3.5641483852679325
1.47,3.0762774245736257,3.558111320285924
1.48,3.0696404036111136,3.55218660246095
1.49,3.063141717098143,3.546372289280001
1.5,3.0567783547810174,3.5406664656327203
1.51,3.0505473766410054,3.535067243702529
1.52,3.044445911086865,3.5295727628429026
1.53,3.0384711531995015,3.524181189439756
1.54,3.0326203630270836,3.5188907167608505
1.55,3.0268908639289993,3.5136995647931055
1.56,3.0212800409670995,3.508605980068634
1.57,3.0157853393427185,3.5036082354802995
1.58,3.0104042628780223,3.4987046300875493
1.59,3.0051343725402835,3.493893488913237
1.6,2.9999732850077256,3.4891731627321194
1.61,2.9949186712756304,3.484542027851674
1.62,2.989968255301448,3.479998485885862
1.6300000000000001,2.9851198126876883,3.475540963522409
1.6400000000000001,2.9803711694014137,3.4711679122841805
1.6500000000000001,2.975720200529204,3.466877808285163
1.6600000000000001,2.971164829066484,3.4626691519815673
1.67,2.9667030247401605,3.4585404679185245
1.68,2.96233280286354,3.4544903044728312
1.69,2.9580522232225346,3.4505172335921728
1.7,2.9538593889922042,3.4466198505312304
1.71,2.9497524456827033,3.4427967735850626
1.72,2.945729580113742,3.4390466438201224
1.73,2.941789019416696,3.4353681248032584
1.74,2.937929030063531,3.43175990232903
1.75,2.934147916921733,3.4282206841456433
1.76,2.9304440223344645,3.4247491996798
1.77,2.9268157252251896,3.4213441997607426
1.78,2.9232614402260406,3.418004456343747
1.79,2.9197796168292225,3.414728762233321
1.8,2.916368738560766,3.41151593080633
1.81,2.913027322175974,3.4083647957352756
1.82,2.909753916875922,3.4052742107119305
1.83,2.9065471035443955,3.4022430491715268
1.84,2.9034054940046623,3.399270204017673
1.85,2.9003277302955097,3.3963545873481777
1.86,2.897312483965976,3.3934951301819374
1.87,2.8943584553882493,3.3906907821870362
1.8800000000000001,2.891464373088191,3.387940511410204
1.8900000000000001,2.888628993092998,3.385243304007754
1.9000000000000001,2.885851098295492,3.3825981639781366
1.9100000000000001,2.8831294978345787,3.3800041128962075
1.92,2.8804630264914017,3.3774601896493293
1.93,2.877850544100758,3.374965450175397
1.94,2.8752909349773312,3.372518967202882
1.95,2.872783107356341,3.3701198299929795
1.96,2.8703259928481835,3.3677671440839325
1.97,2.867918545906691,3.365460031037611
1.98,2.8655597433106164,3.3631976281884053
1.99,2.863248583657981,3.3609790883944988
2.0,2.860984086872931,3.3588035797915707
2.0100000000000002,2.858765293724749,3.356670285548981
2.02,2.8565912653586985,3.3545784036284827
2.0300000000000002,2.8544610828383625,3.3525271465454978
2.04,2.8523738466991753,3.3505157411329973
2.05,2.8503286765128313,3.3485434283080173
2.06,2.8483247104622835,3.3466094628408327
2.07,2.8463611049270416,3.344713113126821
2.08,2.8444370340784912,3.3428536609610293
2.09,2.842551689484966,3.341030401315471
2.1,2.8407042797263125,3.3392426421191543
2.11,2.8388940300176926,3.337489704040867
2.12,2.837120181842376,3.335770920274715
2.13,2.8353819925932884,3.3340856363284255
2.14,2.833678735223082,3.3324332098144227
2.15,2.8320096979025005,3.3308130102436646
2.16,2.830374183686828,3.329224418822255
2.17,2.8287715101902022,3.327666828250812
2.18,2.827201009267591,3.326139642526603
2.19,2.825662026704235,3.3246422767484263
2.2,2.8241539219123557,3.323174156924238
2.21,2.822676067634948,3.3217347197815132
2.22,2.8212278496564736,3.3203234125803247
2.23,2.8198086665202733,3.3189396929291317
2.24,2.818417929252533,3.317583028603262
2.25,2.817055061092629,3.316252897366068
2.2600000000000002,2.8157194972296984,3.3149487867927476
2.27,2.814410684545269,3.313670194096802
2.2800000000000002,2.8131280813618003,3.3124166259591203
2.29,2.8118711571969865,3.311187598359664
2.3000000000000003,2.8106393925236737,3.3099826364117346
2.31,2.8094322785352523,3.3088012741988027
2.32,2.8082493169163922,3.307643054613872
2.33,2.8070900196189776,3.3065075292013604
2.34,2.805953908643124,3.3053942580014697
2.35,2.804840515823143,3.3043028093970266
2.36,2.8037493826183373,3.3032327599627602
2.37,2.802680059908505,3.3021836943169998
2.38,2.801632107794041,3.301155204975764
2.39,2.8006050954005155,3.300146892209213
2.4,2.7995986006876317,3.2991583639004425
2.41,2.7986122102624447,3.298189235406587
2.42,2.7976455191967475,3.2972391294222123
2.43,2.796698130848517,3.2963076758449645
2.44,2.7957696566873262,3.2953945116434484
2.45,2.7948597161236233,3.2944992807273152
2.46,2.7939679363417906,3.293621633819521
2.47,2.793093952136887,3.292761228330739
2.48,2.79223740575499,3.2919177282358882
2.49,2.791397946737049,3.2910908039527618
2.5,2.7905752317661694,3.290280132222714
2.5100000000000002,2.789768924518244,3.2894853959933936
2.52,2.788978695515855,3.28870628430348
2.5300000000000002,2.788204221985365,3.287942492169409
2.54,2.78744518771713,3.287193720474048
2.5500000000000003,2.7867012829287514,3.2864596758573055
2.56,2.785972204131306,3.2857400706086364
2.57,2.7852576539984777,3.2850346225614233
2.58,2.784557341238523,3.2843430549892023
2.59,2.7838709804690143,3.2836650965037113
2.6,2.7831982920942813,3.283000480954727
2.61,2.7825390021855014,3.282348947331671
2.62,2.7818928423633738,3.281710239666954
2.63,2.7812595496833143,3.2810841069410337
2.64,2.780638866523118,3.280470302989159
2.65,2.7800305404730326,3.2798685864097785
2.66,2.779434324228183,3.279278720474581
2.67,2.7788499754833014,3.2787004730401477
2.68,2.778277256829701,3.278133616461192
2.69,2.777715935654454,3.2775779275053543
2.7,2.7771657840417108,3.2770331872695384
2.71,2.776626578676123,3.2764991810977544
2.72,2.7760981007483188,3.2759756985004485
2.73,2.775580135862383,3.275462533075301
2.74,2.7750724739452983,3.274959482429455
2.75,2.774574909158305,3.274466348103169
2.7600000000000002,2.774087239810135,3.273982935494857
2.77,2.7736092682720765,3.273509053787499
2.7800000000000002,2.773140800894834,3.273044515876402
2.79,2.7726816479271377,3.27258913829828
2.8000000000000003,2.7722316234360673,3.2721427411616406
2.81,2.77179054522905,3.2717051480784534
2.82,2.7713582347774994,3.2712761860970723
2.83,2.770934517142054,3.270855685636403
2.84,2.7705192208993825,3.2704434804212807
2.85,2.7701121780705256,3.2700394074190493
2.86,2.769713224050731,3.2696433067773123
2.87,2.76932219754076,3.2692550217628447
2.88,2.768938940479622,3.2688743987016347
2.89,2.7685632979787203,3.2685012869200456
2.9,2.7681951182573608,3.2681355386870754
2.91,2.767834252579609,3.2677770091576894
2.92,2.7674805551924604,3.267425556317219
2.93,2.767133883265291,3.267081040926794
2.94,2.76679409683057,3.2667433264698023
2.95,2.7664610587258,3.2664122790993524
2.96,2.766134634536658,3.266087767586721
2.97,2.7658146925413187,3.265769663270774
2.98,2.7655011036559265,3.2654578400083345
2.99,2.7651937413811964,3.265152174125491
3.0,2.764892481750115,3.2648525443698184
3.0100000000000002,2.764597203276725,3.264558831863509
3.02,2.7643077869059627,3.264270920057379
3.0300000000000002,2.764024115964532,3.263988694685758
3.04,2.7637460761127874,3.26371204372222
3.0500000000000003,2.763473555297609,3.263440857336163
3.06,2.7632064437062462,3.2631750278502074
3.0700000000000003,2.76294463372111,3.2629144496984055
3.08,2.7626880198754917,3.262659019385246
3.09,2.7624364988101937,3.2624086354454356
3.1,2.762189969231047,3.2621631984044486
3.11,2.7619483318673015,3.2619226107398283
3.12,2.7617114894308648,3.2616867768432254
3.13,2.7614793465763796,3.2614556029831614
3.14,2.7612518098621157,3.261228997268504
3.15,2.76102878771166,3.261006869612638
3.16,2.7608101903763926,3.2607891316983264
3.17,2.760595929898727,3.260575696943238
3.18,2.760385920076098,3.2603664804661414
3.19,2.7601800764256903,3.260161399053743
3.2,2.7599783161498803,3.259960371128162
3.21,2.7597805581023835,3.2597633167150315
3.22,2.759586722755094,3.2595701574122096
3.23,2.7593967321655932,3.2593808163590943
3.24,2.759210509945326,3.259195218206526
3.25,2.7590279812284173,3.2590132890872723
3.2600000000000002,2.758849072641129,3.2588349565870782
3.27,2.7586737122719307,3.258660149716276
3.2800000000000002,2.7585018296421815,3.258488798881941
3.29,2.7583333556774083,3.2583208358605846
3.3000000000000003,2.7581682226791604,3.2581561937713763
3.31,2.7580063642974433,3.25799480704988
3.3200000000000003,2.7578477155037024,3.2578366114222974
3.33,2.75769221256436,3.2576815438802145
3.34,2.757539793014885,3.257529542655828
3.35,2.757390395634388,3.257380547197659
3.36,2.7572439604207317,3.2572344981467305
3.37,2.757100428566142,3.257091337313211
3.38,2.756959742433313,3.256951007653509
3.39,2.7568218455319973,3.2568134532478075
3.4,2.7566866824960625,3.256678619278043
3.41,2.756554199061021,3.256546452006302
3.42,2.7564243420420014,3.256416898753643
3.43,2.756297059312175,3.256289907879328
3.44,2.756172299781611,3.2561654287604562
3.45,2.7560500133765573,3.2560434117719956
3.46,2.755930151019145,3.255923808267201
3.47,2.755812664607496,3.2558065705584127
3.48,2.7556975069962317,3.255691651898231
3.49,2.7555846319773782,3.255579006461054
3.5,2.7554739942616506,3.2554685893249764
3.5100000000000002,2.755365549460118,3.2553603564540423
3.52,2.755259254066234,3.255254264680839
3.5300000000000002,2.755155065438231,3.2551502716894354
3.54,2.755052941781867,3.2550483359986506
3.5500000000000003,2.7549528421335197,3.254948416945646
3.56,2.7548547263436203,3.254850474669845
3.5700000000000003,2.754758555060418,3.254754470097156
3.58,2.7546642897140745,3.254660364924513
3.59,2.7545718925010743,3.254568121604713
3.6,2.754481326368949,3.2544777033315486
3.61,2.7543925550013078,3.254389074025236
3.62,2.7543055428031686,3.254302198318121
3.63,2.754220254886585,3.2542170415406715
3.64,2.7541366570565553,3.2541335697077374
3.65,2.7540547157972224,3.254051749505083
3.66,2.753974398258344,3.253971548276183
3.67,2.753895672242036,3.253892934009274
3.68,2.753818506189781,3.2538158753246615
3.69,2.7537428691696983,3.253740341462276
3.7,2.7536687308640664,3.2536663022694694
3.71,2.7535960615570967,3.253593728189056
3.72,2.7535248321229524,3.2535225902475813
3.73,2.753455014014005,3.2534528600438244
3.74,2.753386579249328,3.2533845097375265
3.75,2.75331950040342,3.2533175120383366
3.7600000000000002,2.7532537505951518,3.2532518401949786
3.77,2.7531893034769364,3.2531874679846258
3.7800000000000002,2.7531261332241157,3.253124369702488
3.79,2.7530642145245565,3.2530625201516004
3.8000000000000003,2.7530035225684566,3.2530018946328147
3.81,2.752944033038356,3.2529424689349837
3.8200000000000003,2.7528857220993435,3.2528842193253413
3.83,2.752828566389462,3.252827122540072
3.84,2.7527725430103054,3.252771155775059
3.85,2.7527176295178006,3.252716296676826
3.86,2.752663803913176,3.252662523333644
3.87,2.7526110446341105,3.2526098142668203
3.88,2.7525593305460565,3.2525581484221577
3.89,2.7525086409337383,3.25250750516158
3.9,2.7524589554928194,3.2524578642549247
3.91,2.752410254321736,3.252409205871891
3.92,2.752362517913693,3.252361510574155
3.93,2.752315727148821,3.252314759307631
3.94,2.7522698632864864,3.2522689333948924
3.95,2.75222490795776,3.252224014527737
3.96,2.7521808431580297,3.252179984759899
3.97,2.7521376512397655,3.252136826499907
3.98,2.7520953149054264,3.25209452250408
3.99,2.752053817200507,3.252053055869662
4.0,2.752013141506727,3.2520124100280916
4.01,2.751973271535353,3.2519725687384047
4.0200000000000005,2.7519341913206516,3.251933516080766
4.03,2.7518958852134796,3.2518952364501286
4.04,2.7518583378749946,3.2518577145500185
4.05,2.751821534270495,3.2518209353864407
4.0600000000000005,2.7517854596633815,3.251784884261907
4.07,2.7517500996092386,3.2517495467695783
4.08,2.751715439950033,3.251714908787526
4.09,2.751681466808431,3.2516809564731037
4.1,2.7516481665822243,3.2516476762574316
4.11,2.7516155259388704,3.251615054839988
4.12,2.751583531810139,3.251583079183308
4.13,2.7515521713868676,3.251551736507788
4.14,2.7515214321138175,3.2515210142865905
4.15,2.751491301684637,3.25149090024065
4.16,2.751461768036921,3.251461382333778
4.17,2.7514328193473707,3.2514324487678645
4.18,2.751404444027049,3.2514040879781727
4.19,2.751376630716729,3.251376288628729
4.2,2.751349368282338,3.2513490396078004
4.21,2.751322645810489,3.2513223300234646
4.22,2.7512964526041044,3.251296149199266
4.23,2.75127077817812,3.2512704866699558
4.24,2.7512456122552855,3.25124533217732
4.25,2.751220944762036,3.2512206756660844
4.26,2.7511967658244556,3.2511965072799067
4.2700000000000005,2.751173065764314,3.2511728173574426
4.28,2.751149835095189,3.25114959642849
4.29,2.7511270645186565,3.2511268352102127
4.3,2.7511047449205677,3.2511045246034365
4.3100000000000005,2.7510828673673893,3.2510826556890167
4.32,2.751061423102625,3.2510612197242796
4.33,2.751040403543301,3.2510402081395346
4.34,2.7510198002765285,3.2510196125346535
4.3500000000000005,2.750999605056128,3.2509994246757175
4.36,2.7509798097993245,3.250979636491731
4.37,2.7509604065835074,3.2509602400714015
4.38,2.7509413876430524,3.25094122765998
4.39,2.750922745366213,3.2509225916561664
4.4,2.750904472292065,3.2509043246090754
4.41,2.7508865611075177,3.250886419215261
4.42,2.750869004644384,3.2508688683158025
4.43,2.7508517958765064,3.2508516648934447
4.44,2.750834927916939,3.250834802069797
4.45,2.7508183940151922,3.250818273102587
4.46,2.7508021875545228,3.2508020713829686
4.47,2.750786302049286,3.250786190432884
4.48,2.7507707311423344,3.2507706239024734
4.49,2.7507554686024704,3.250755365567545
4.5,2.750740508321952,3.2507404093270837
4.51,2.7507258443140428,3.2507257492008184
4.5200000000000005,2.7507114707106144,3.2507113793268334
4.53,2.7506973817597964,3.2506972939592242
4.54,2.7506835718236697,3.2506834874658073
4.55,2.75067003537601,3.250669954325867
4.5600000000000005,2.750656767000073,3.2506566891279514
4.57,2.7506437613864243,3.250643686567712
4.58,2.7506310133308123,3.2506309414457837
4.59,2.750618517732084,3.2506184486657084
4.6000000000000005,2.750606269590143,3.2506062032318983
4.61,2.750594264003943,3.2505942002476425
4.62,2.750582496169528,3.250582434913148
4.63,2.7505709613781084,3.250570902523625
4.64,2.750559655014171,3.250559598467405
4.65,2.750548572553635,3.2505485182240994
4.66,2.7505377095620385,3.250537657362794
4.67,2.7505270616927606,3.250527011540278
4.68,2.750516624685284,3.2505165764993085
4.69,2.7505063943634864,3.25050634806691
4.7,2.750496366633969,3.2504963221527072
4.71,2.7504865374844165,3.2504864947472902
4.72,2.7504769029819918,3.2504768619206117
4.73,2.7504674592717593,3.2504674198204193
4.74,2.7504582025751434,3.2504581646707122
4.75,2.750449129188413,3.250449092770236
4.76,2.7504402354812014,3.250440200491002
4.7700000000000005,2.75043151789505,3.2504314842768354
4.78,2.750422972941984,3.2504229406419585
4.79,2.7504145972031178,3.250414566169595
4.8,2.7504063873272844,3.2504063575106033
4.8100000000000005,2.7503983400296934,3.2503983113821406
4.82,2.750390452090617,3.250390424566351
4.83,2.7503827203541,3.250382693909076
4.84,2.7503751417266975,3.250375116318598
4.8500000000000005,2.750367713176235,3.2503676887644013
4.86,2.7503604317305954,3.2503604082759634
4.87,2.750353294476529,3.250353271941566
4.88,2.7503462985584872,3.2503462769071327
4.89,2.7503394411774793,3.2503394203750866
4.9,2.7503327195899514,3.2503326996032325
4.91,2.75032613110669,3.2503261119036613
4.92,2.750319673091744,3.2503196546416766
4.93,2.7503133429613684,3.2503133252347385
4.94,2.750307138182993,3.2503071211514345
4.95,2.750301056274207,3.250301039910465
4.96,2.7502950948017646,3.2502950790796543
4.97,2.7502892513806123,3.2502892362749747
4.98,2.7502835236729335,3.2502835091595967
4.99,2.7502779093872145,3.2502778954429536
5.0,2.750272406277323,3.2502723928798245
5.01,2.750267012141615,3.25026699926944
5.0200000000000005,2.7502617248220482,3.2502617124545985
5.03,2.750256542203322,3.2502565303208066
5.04,2.750251462212028,3.250251450795433
5.05,2.750246482815823,3.250246471846879
5.0600000000000005,2.750241602022613,3.2502415914837677
5.07,2.7502368178797583,3.250236807754147
5.08,2.750232128473289,3.2502321187447083
5.09,2.7502275319271425,3.2502275225800252
5.1000000000000005,2.7502230264024097,3.250223017421798
5.11,2.750218610096601,3.250218601468124
5.12,2.7502142812429238,3.2502142729527743
5.13,2.7502100381095755,3.2502100301444874
5.14,2.750205878999052,3.2502058713462794
5.15,2.750201802247465,3.250201794894762
5.16,2.7501978062238805,3.250197799159481
5.17,2.7501938893296622,3.250193882542262
5.18,2.7501900499978342,3.2501900434765716
5.19,2.7501862866924527,3.250186280426892
5.2,2.7501825979079917,3.2501825918881075
5.21,2.7501789821687415,3.2501789763849005
5.22,2.750175438028216,3.2501754324711625
5.23,2.750171964068576,3.2501719587294176
5.24,2.75016855890006,3.250168553770253
5.25,2.75016522116043,3.250165216231766
5.26,2.7501619495144247,3.250161944779016
5.2700000000000005,2.750158742653227,3.250158738103496
5.28,2.7501555992939366,3.2501555949226035
5.29,2.750152518179062,3.250152513979131
5.3,2.750149498076013,3.250149494040764
5.3100000000000005,2.7501465377766094,3.2501465338995845
5.32,2.7501436360965967,3.2501436323715924
5.33,2.7501407918751735,3.2501407882962283
5.34,2.750138003974525,3.2501380005359124
5.3500000000000005,2.75013527127937,3.2501352679755877
5.36,2.750132592696513,3.250132589522274
5.37,2.7501299671544075,3.250129964104632
5.38,2.750127393602727,3.2501273906725348
5.39,2.750124871011944,3.2501248681966466
5.4,2.7501223983729206,3.2501223956680123
5.41,2.7501199746965015,3.2501199720976546
5.42,2.7501175990131204,3.2501175965161755
5.43,2.750115270372411,3.2501152679733725
5.44,2.750112987842827,3.2501129855378563
5.45,2.75011075051127,3.2501107482966782
5.46,2.750108557482723,3.250108555354967
5.47,2.7501064078798936,3.250106405835568
5.48,2.7501043008428616,3.2501042988786955
5.49,2.7501022355287366,3.250102233641586
5.5,2.7501002111113184,3.250100209298164
5.51,2.7500982267807688,3.2500982250387094
5.5200000000000005,2.7500962817432866,3.2500962800695343
5.53,2.7500943752207903,3.2500943736126664
5.54,2.7500925064506054,3.2500925049055374
5.55,2.750090674685161,3.2500906732006762
5.5600000000000005,2.7500888791916913,3.2500888777654136
5.57,2.7500871192519387,3.2500871178815864
5.58,2.750085394161871,3.250085392845251
5.59,2.750083703231397,3.2500837019664024
5.6000000000000005,2.7500820457840907,3.250082044568697
5.61,2.750080421156921,3.2500804199891835
5.62,2.7500788286999875,3.2500788275780375
5.63,2.750077267776258,3.2500772666983004
5.64,2.7500757377613163,3.250075736725626
5.65,2.7500742380431107,3.2500742370480302
5.66,2.7500727680217087,3.2500727670656464
5.67,2.75007132710906,3.2500713261904854
5.68,2.750069914728757,3.2500699138462
5.69,2.7500685303158074,3.250068529467856
5.7,2.7500671733164066,3.250067172501704
5.71,2.750065843187717,3.2500658424049593
5.72,2.75006453939765,3.2500645386455846
5.73,2.7500632614246543,3.2500632607020776
5.74,2.750062008757505,3.2500620080632614
5.75,2.7500607808951028,3.2500607802280803
5.76,2.750059577346269,3.250059576705401
5.7700000000000005,2.7500583976295525,3.2500583970138135
5.78,2.750057241273036,3.2500572406814405
5.79,2.750056107814147,3.250056107245748
5.8,2.750054996799473,3.2500549962533616
5.8100000000000005,2.75005390778458,3.2500539072598817
5.82,2.7500528403338342,3.2500528398297095
5.83,2.7500517940202287,3.2500517935358713
5.84,2.750050768425213,3.2500507679598476
5.8500000000000005,2.7500497631385237,3.2500497626914053
5.86,2.750048777758021,3.2500487773284346
5.87,2.75004781188953,3.250047811476788
5.88,2.7500468651466803,3.250046864750122
5.89,2.750045937150752,3.2500459367697427
5.9,2.750045027530525,3.2500450271644556
5.91,2.7500441359221304,3.250044135570415
5.92,2.750043261968904,3.2500432616309793
5.93,2.750042405321245,3.2500424049965706
5.94,2.7500415656364745,3.2500415653245307
5.95,2.7500407425787,3.250040742278988
5.96,2.7500399358186804,3.25003993553072
5.97,2.7500391450336936,3.2500391447570243
5.98,2.750038369907408,3.250038369641587
5.99,2.7500376101297563,3.2500376098743584
6.0,2.7500368653968117,3.250036865151428
6.01,2.7500361354106646,3.250036135174902
6.0200000000000005,2.7500354198793047,3.2500354196527868
6.03,2.750034718516505,3.250034718298869
6.04,2.750034031041705,3.250034030832603
6.05,2.7500333571799014,3.250033356978998
6.0600000000000005,2.7500326966615347,3.250032696468509
6.07,2.750032049222385,3.250032049036928
6.08,2.750031414603462,3.250031414425277
6.09,2.750030792550907,3.2500307923797087
6.1000000000000005,2.7500301828158853,3.2500301826513995
6.11,2.750029585154491,3.2500295849964553
6.12,2.750028999327648,3.2500289991758087
6.13,2.750028425101014,3.2500284249551283
6.140000000000001,2.750027862244887,3.250027862104721
6.15,2.7500273105341133,3.2500273103994437
6.16,2.750026769747998,3.250026769618609
6.17,2.7500262396702166,3.2500262395459014
6.18,2.750025720088728,3.250025719969287
6.19,2.7500252107956893,3.2500252106809318
6.2,2.750024711587374,3.250024711477116
6.21,2.7500242222640896,3.250024222158155
6.22,2.750023742630097,3.250023742528316
6.23,2.750023272493534,3.250023272395744
6.24,2.7500228116663377,3.2500228115723817
6.25,2.750022359964168,3.2500223598738964
6.26,2.750021917206337,3.250021917119605
6.2700000000000005,2.750021483215732,3.250021483132401
6.28,2.7500210578187505,3.2500210577386865
6.29,2.750020640845225,3.2500206407683003
6.3,2.750020232128359,3.2500202320544505
6.3100000000000005,2.7500198315046585,3.250019831433648
6.32,2.7500194388138666,3.2500194387456407
6.33,2.7500190538989004,3.2500190538333498
6.34,2.7500186766057877,3.250018676542807
6.3500000000000005,2.7500183067836037,3.2500183067230926
6.36,2.7500179442844135,3.250017944226275
6.37,2.7500175889632112,3.250017588907353
6.38,2.7500172406778627,3.250017240624194
6.390000000000001,2.750016899289047,3.250016899237483
6.4,2.750016564660203,3.250016564610661
6.41,2.750016236657474,3.250016236609875
6.42,2.7500159151496533,3.25001591510392
6.43,2.7500156000081315,3.250015599964192
6.44,2.750015291106848,3.250015291064631
6.45,2.750014988322236,3.2500149882816745
6.46,2.750014691533177,3.250014691494206
